MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,Neighborhood,Condition,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,Bedroom,Kitchen,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThreeSsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,SalePrice
20,RL,27650,IR2,HLS,Inside,NAmes,PosA,1Fam,1Story,7,7,1960,2007,None,0,TA,Gd,TA,Gd,GLQ,425,Unf,0,160,585,Y,2069,0,0,2069,1,0,2,0,4,1,Gd,9,Typ,1,Attchd,1960,RFn,2,505,TA,Y,0,0,0,0,0,0,11,2008,242000
50,RL,21286,Reg,Lvl,Inside,Sawyer,Norm,1Fam,1.5Fin,5,5,1948,1950,None,0,TA,TA,TA,No,Unf,0,Unf,0,720,720,Y,720,551,0,1271,0,0,2,0,4,1,TA,7,Typ,1,Attchd,1948,Unf,1,312,TA,Y,0,0,108,0,0,0,8,2008,135000
60,RL,11170,IR2,Lvl,Corner,Timber,Norm,1Fam,2Story,7,5,1990,1991,None,0,TA,Gd,TA,No,LwQ,1216,Unf,0,0,1216,Y,1298,1216,0,2514,0,0,2,1,4,1,TA,8,Typ,0,Attchd,1990,Fin,2,693,TA,Y,0,0,0,0,0,0,4,2006,250000
85,RL,7200,Reg,Lvl,Inside,CollgCr,Norm,1Fam,SFoyer,5,8,1972,2003,None,0,Gd,Gd,TA,Av,GLQ,660,Unf,0,108,768,Y,768,0,0,768,0,1,1,0,2,1,TA,5,Typ,0,Detchd,1974,Fin,1,396,TA,Y,192,0,0,0,0,0,4,2009,133900
90,RH,7136,IR1,HLS,Inside,Crawfor,Norm,Duplex,2Story,6,6,1946,1950,BrkFace,423,TA,Gd,TA,No,Rec,484,Unf,0,495,979,N,979,979,0,1958,0,0,2,0,4,2,TA,8,Typ,0,Attchd,1946,Unf,2,492,TA,Y,0,0,0,0,0,0,8,2007,145000
50,C (all),7500,Reg,Lvl,Inside,IDOTRR,Norm,1Fam,1.5Fin,4,4,1920,1950,None,0,Gd,TA,TA,No,Unf,0,Unf,0,698,698,Y,698,430,0,1128,0,0,1,0,2,1,TA,6,Typ,0,Detchd,1980,RFn,2,528,TA,Y,30,0,164,0,0,0,4,2010,68400
20,RL,12085,Reg,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,5,2007,2007,Stone,328,TA,Ex,TA,No,GLQ,1004,Unf,0,730,1734,Y,1734,0,0,1734,1,0,2,0,3,1,Ex,7,Typ,1,Attchd,2007,RFn,3,928,TA,Y,0,0,0,0,0,0,11,2007,318000
60,RL,12589,IR2,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,2005,2005,None,0,TA,Gd,TA,No,Unf,0,Unf,0,742,742,Y,742,742,0,1484,0,0,2,1,3,1,Gd,8,Typ,1,Attchd,2005,Fin,2,390,TA,Y,36,24,0,0,0,0,6,2009,174000
190,RM,7630,Reg,Lvl,Inside,OldTown,Feedr,2fmCon,2Story,5,9,1900,1996,None,0,Gd,Gd,TA,No,Unf,0,Unf,0,360,360,Y,1032,780,0,1812,0,0,2,0,4,2,Gd,8,Typ,1,Detchd,1999,Unf,2,672,TA,N,344,0,40,0,0,0,5,2010,140000
20,RL,12968,IR2,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,6,1962,1962,None,0,TA,TA,TA,No,ALQ,737,Unf,0,175,912,Y,912,0,0,912,1,0,1,0,2,1,TA,4,Typ,0,Detchd,1962,Unf,1,352,TA,Y,140,0,0,0,176,0,9,2008,144000
20,RL,12030,Reg,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,5,2007,2007,BrkFace,254,TA,Ex,TA,No,Unf,0,Unf,0,1694,1694,Y,1694,0,0,1694,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2007,Fin,3,818,TA,Y,168,228,0,0,0,0,12,2007,318000
60,RL,7795,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2004,2005,None,0,TA,Gd,TA,No,GLQ,425,Unf,0,291,716,Y,716,716,0,1432,1,0,2,1,3,1,Gd,6,Typ,1,Attchd,2004,Fin,2,432,TA,Y,100,51,0,0,0,0,7,2009,188500
50,RM,5720,Reg,Lvl,Inside,OldTown,Artery,1Fam,1.5Fin,5,6,1941,1950,None,0,TA,TA,TA,No,Unf,0,Unf,0,676,676,Y,676,455,0,1131,0,0,1,1,3,1,TA,5,Typ,0,Detchd,1941,Unf,1,200,TA,Y,26,0,0,0,0,0,8,2009,66500
190,RL,15750,Reg,Lvl,Corner,Crawfor,Norm,2fmCon,1Story,5,5,1953,1953,BrkFace,56,TA,TA,TA,Mn,BLQ,841,Unf,0,324,1165,Y,1336,0,0,1336,1,0,1,0,2,1,TA,5,Typ,2,Attchd,1953,Unf,1,375,TA,Y,0,0,0,0,0,0,6,2006,157000
20,RL,8532,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1954,1990,BrkFace,650,TA,TA,TA,No,Rec,1213,Unf,0,84,1297,Y,1297,0,0,1297,0,1,1,0,3,1,TA,5,Typ,1,Attchd,1954,Fin,2,498,TA,Y,0,0,0,0,0,0,10,2009,153000
20,RL,8800,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5,7,1977,2008,None,0,TA,Gd,TA,Mn,LwQ,532,Rec,144,364,1040,Y,1040,0,0,1040,0,0,2,0,3,1,Gd,5,Typ,0,Detchd,1977,Unf,2,484,TA,Y,0,0,0,0,288,0,9,2009,150500
60,RL,46589,IR2,Lvl,CulDSac,NoRidge,Norm,1Fam,2Story,8,7,1994,2005,BrkFace,528,TA,Gd,Gd,No,GLQ,1361,Rec,180,88,1629,Y,1686,762,0,2448,1,0,2,1,4,1,Gd,8,Typ,1,Attchd,1994,RFn,3,711,TA,Y,517,76,0,0,0,0,7,2009,402000
90,RL,10530,Reg,Lvl,Inside,Mitchel,Norm,Duplex,SFoyer,6,5,1977,1977,BrkFace,90,TA,Gd,TA,Gd,GLQ,975,Unf,0,0,975,Y,1004,0,0,1004,1,0,1,0,2,1,TA,4,Typ,0,Attchd,1977,Unf,2,504,TA,Y,0,0,0,0,0,0,5,2006,135000
20,RM,5820,Reg,Lvl,Inside,OldTown,Norm,1Fam,1Story,3,8,1955,2005,None,0,Gd,TA,TA,No,ALQ,256,Unf,0,906,1162,Y,1163,0,0,1163,1,0,1,0,3,1,TA,6,Typ,0,Attchd,1955,Unf,1,220,TA,Y,142,98,0,0,0,0,7,2006,126175
60,RL,11075,IR1,Lvl,Inside,Mitchel,Norm,1Fam,2Story,5,4,1969,1969,BrkFace,232,TA,TA,TA,Av,ALQ,562,LwQ,193,29,784,Y,1168,800,0,1968,0,1,2,1,4,1,TA,7,Min2,1,Attchd,1969,RFn,2,530,TA,Y,305,189,0,0,0,0,9,2008,172000
50,RL,5362,Reg,Lvl,Corner,Crawfor,Norm,1Fam,1.5Fin,5,6,1910,2003,None,0,TA,TA,TA,No,Unf,0,Unf,0,661,661,Y,661,589,0,1250,0,0,2,0,3,1,TA,8,Typ,1,Detchd,1985,Unf,2,552,TA,Y,242,0,81,0,0,0,11,2007,139000
50,RL,9492,Reg,Lvl,Inside,NAmes,Artery,1Fam,1.5Fin,5,5,1941,1950,None,0,TA,TA,TA,No,Rec,368,BLQ,41,359,768,Y,968,408,0,1376,1,0,1,0,3,1,TA,6,Typ,1,Attchd,1941,Unf,1,240,TA,Y,0,0,0,0,0,0,4,2007,105000
60,RL,10800,Reg,Lvl,Inside,NWAmes,Norm,1Fam,2Story,6,7,1974,1997,None,0,TA,TA,TA,No,ALQ,956,Rec,182,384,1522,Y,1548,1066,0,2614,0,0,2,1,4,1,TA,9,Typ,1,Attchd,1974,RFn,2,624,TA,Y,38,243,0,0,0,0,6,2008,240000
90,RL,11500,IR1,Lvl,Corner,NWAmes,Feedr,Duplex,1Story,5,6,1976,1976,BrkFace,164,TA,TA,TA,No,Unf,0,Unf,0,1680,1680,Y,1680,0,0,1680,0,0,2,0,4,2,TA,8,Typ,0,Detchd,1976,Unf,2,528,TA,Y,0,0,0,0,0,0,6,2007,136905
60,RL,10463,IR1,HLS,CulDSac,Gilbert,Norm,1Fam,2Story,8,5,2005,2005,None,0,TA,Gd,TA,No,Unf,0,Unf,0,893,893,Y,901,900,0,1801,0,0,2,1,3,1,Gd,8,Typ,1,Attchd,2005,Fin,3,800,TA,Y,0,116,0,0,0,0,6,2006,239900
20,RL,21000,Reg,Bnk,Corner,Crawfor,Norm,1Fam,1Story,6,5,1953,1953,BrkFace,184,Gd,Gd,TA,Mn,ALQ,35,Rec,869,905,1809,Y,2259,0,0,2259,1,0,2,0,3,1,Gd,7,Typ,2,Basment,1953,Unf,2,450,TA,Y,166,120,192,0,0,0,10,2007,217000
30,RL,5400,Reg,Lvl,Corner,OldTown,Norm,1Fam,1Story,5,6,1921,1968,None,0,TA,TA,TA,No,Unf,0,Unf,0,1073,1073,Y,1073,0,0,1073,0,0,1,0,2,1,TA,4,Typ,0,Detchd,1968,Unf,1,326,TA,Y,0,0,112,0,0,0,12,2006,108480
120,RM,4500,Reg,Lvl,FR2,Mitchel,Norm,TwnhsE,1Story,6,5,1999,1999,BrkFace,425,TA,Ex,TA,No,GLQ,883,Unf,0,341,1224,Y,1224,0,0,1224,1,0,2,0,2,1,TA,5,Typ,0,Attchd,1999,Fin,2,402,TA,Y,0,304,0,0,0,0,6,2009,165000
30,RM,8100,Reg,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,6,1948,1973,None,0,TA,TA,TA,No,Rec,338,Unf,0,1221,1559,Y,1559,0,0,1559,1,0,1,0,2,1,TA,5,Min2,0,Detchd,1948,Unf,2,812,TA,Y,0,116,230,0,0,0,6,2007,153500
20,RL,10650,Reg,Lvl,Corner,CollgCr,Norm,1Fam,1Story,5,6,1976,1976,None,0,TA,TA,Gd,Av,LwQ,182,ALQ,712,0,894,Y,894,0,0,894,1,0,1,0,3,1,TA,5,Typ,0,Attchd,1976,Unf,1,308,TA,Y,365,0,0,0,0,0,2,2010,128200
20,RL,9600,Reg,Lvl,FR2,Veenker,Feedr,1Fam,1Story,6,8,1976,1976,None,0,TA,Gd,TA,Gd,ALQ,978,Unf,0,284,1262,Y,1262,0,0,1262,0,1,2,0,3,1,TA,6,Typ,1,Attchd,1976,RFn,2,460,TA,Y,298,0,0,0,0,0,5,2007,181500
120,RL,8012,Reg,Lvl,Inside,SawyerW,Norm,TwnhsE,1Story,6,5,1993,1994,None,0,TA,Gd,TA,No,LwQ,165,GLQ,841,598,1604,Y,1617,0,0,1617,1,0,2,0,2,1,Gd,5,Typ,1,Attchd,1993,RFn,2,533,TA,Y,0,69,0,0,0,0,7,2008,193000
160,RM,1953,Reg,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,5,1973,1973,BrkFace,408,TA,TA,Fa,No,BLQ,309,Unf,0,174,483,Y,483,504,0,987,0,0,1,1,2,1,TA,5,Typ,0,Detchd,1973,Unf,1,264,TA,Y,72,0,0,0,0,0,6,2006,83000
20,C (all),8712,Reg,Bnk,Inside,IDOTRR,Norm,1Fam,1Story,5,5,1952,1952,None,0,TA,TA,TA,Av,Unf,0,Unf,0,540,540,N,1044,0,0,1044,0,0,1,0,2,1,Fa,4,Typ,0,Basment,1952,Unf,2,504,TA,N,0,0,0,0,0,0,6,2010,55993
120,FV,4282,IR2,Lvl,Inside,Somerst,Norm,TwnhsE,1Story,7,5,2004,2004,None,0,TA,Gd,TA,Mn,GLQ,16,Unf,0,1375,1391,Y,1391,0,0,1391,0,0,2,0,2,1,Gd,5,Typ,0,Attchd,2004,RFn,2,530,TA,Y,156,158,0,0,0,0,7,2008,196000
20,RL,8750,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1970,1970,BrkFace,76,TA,TA,TA,No,BLQ,828,Unf,0,174,1002,Y,1002,0,0,1002,1,0,1,0,3,1,TA,5,Typ,0,Detchd,1973,Unf,2,902,TA,Y,0,0,0,0,0,0,8,2009,148500
20,RL,11146,IR1,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,5,2006,2006,Stone,250,TA,Ex,TA,Av,Unf,0,Unf,0,1709,1709,Y,1717,0,0,1717,0,0,2,0,3,1,Gd,7,Typ,1,Attchd,2006,RFn,3,908,TA,Y,169,39,0,0,0,0,7,2009,255500
60,RL,13450,IR1,Lvl,Corner,CollgCr,Norm,1Fam,2Story,7,5,2002,2002,None,0,TA,Gd,TA,No,GLQ,700,Unf,0,216,916,Y,920,941,0,1861,1,0,2,1,3,1,Gd,8,Typ,0,BuiltIn,2002,RFn,2,492,TA,Y,146,91,0,0,0,0,6,2006,200000
60,RL,9084,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,1998,1998,None,0,TA,Gd,TA,No,Unf,0,Unf,0,935,935,Y,955,677,0,1632,0,0,2,1,3,1,TA,8,Typ,1,Attchd,1998,Fin,2,462,TA,Y,0,28,0,0,0,0,6,2006,176500
50,RL,10410,Reg,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,5,7,1916,1987,None,0,TA,Fa,TA,No,Unf,0,Unf,0,660,660,Y,808,704,144,1656,0,0,2,1,3,1,TA,8,Min2,0,Detchd,1916,Unf,1,180,Fa,N,0,0,0,140,0,0,8,2009,135000
70,RM,11700,IR1,Lvl,Corner,OldTown,Norm,1Fam,2Story,7,7,1880,2003,None,0,TA,TA,Fa,No,Unf,0,Unf,0,1240,1240,N,1320,1320,0,2640,0,0,1,1,4,1,Gd,8,Typ,1,Detchd,1950,Unf,4,864,TA,N,181,0,386,0,0,0,5,2009,265979
20,RL,9600,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,5,1953,1953,Stone,238,TA,TA,TA,No,GLQ,1285,Unf,0,131,1416,Y,1644,0,0,1644,1,0,1,0,3,1,TA,7,Typ,2,Attchd,1953,Fin,2,418,TA,Y,110,0,0,0,0,0,10,2009,167000
20,FV,9000,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,5,2008,2008,Stone,36,TA,Gd,TA,Av,GLQ,1078,Unf,0,488,1566,Y,1566,0,0,1566,1,0,2,0,3,1,Gd,7,Typ,0,Attchd,2008,RFn,2,750,TA,Y,144,168,0,0,0,0,4,2010,262500
30,RL,6305,Reg,Bnk,Inside,Crawfor,Norm,1Fam,1Story,5,7,1938,1950,None,0,Gd,Fa,Fa,No,Unf,0,Unf,0,920,920,Y,954,0,0,954,0,0,1,0,2,1,Fa,5,Typ,1,Basment,1938,Unf,1,240,TA,Y,0,0,0,0,0,0,6,2007,119750
85,RL,8800,Reg,Lvl,Inside,NAmes,Feedr,1Fam,SFoyer,6,7,1963,1963,BrkFace,156,Gd,TA,TA,Gd,GLQ,763,Unf,0,173,936,Y,1054,0,0,1054,1,0,1,0,3,1,Gd,6,Typ,0,Attchd,1963,RFn,2,480,TA,Y,120,0,0,0,0,0,5,2010,137500
60,RL,10944,IR1,Lvl,Inside,NoRidge,Norm,1Fam,2Story,7,5,1994,1994,BrkFace,448,TA,Gd,TA,No,GLQ,1000,Unf,0,223,1223,Y,1223,904,0,2127,1,0,2,1,3,1,Gd,5,Typ,2,Attchd,1994,RFn,2,525,TA,Y,171,132,0,0,0,0,8,2008,271000
20,RL,8280,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,5,1950,1950,None,0,TA,TA,TA,No,Unf,0,Unf,0,932,932,Y,932,0,0,932,0,0,1,0,2,1,Gd,4,Typ,1,Attchd,1950,Unf,1,306,TA,Y,0,0,214,0,0,0,11,2007,124000
120,RM,8198,Reg,Lvl,FR3,NridgHt,Norm,TwnhsE,1Story,7,5,2004,2004,Stone,146,TA,Gd,TA,Av,GLQ,720,Unf,0,638,1358,Y,1358,0,0,1358,1,0,2,0,2,1,Gd,6,Typ,1,Attchd,2004,RFn,2,484,TA,Y,192,30,0,0,0,0,7,2008,207000
60,RL,21872,IR2,HLS,FR2,Gilbert,Norm,1Fam,2Story,7,5,1996,1997,None,0,TA,Gd,TA,Gd,GLQ,604,Unf,0,125,729,Y,729,717,0,1446,0,1,2,1,3,1,TA,6,Typ,1,Attchd,1996,Unf,2,406,TA,Y,264,22,0,0,0,0,8,2008,175000
50,RM,9600,Reg,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,5,8,1925,1994,None,0,TA,TA,TA,Mn,Unf,0,Unf,0,702,702,Y,842,630,0,1472,0,0,1,0,3,1,Gd,6,Typ,0,Detchd,1925,Unf,1,250,Fa,P,0,0,84,0,0,0,7,2007,125000
60,RL,14598,IR1,Lvl,CulDSac,Somerst,Feedr,1Fam,2Story,6,5,2007,2007,Stone,74,TA,Gd,TA,Mn,Unf,0,Unf,0,894,894,Y,894,1039,0,1933,0,0,2,1,4,1,Gd,9,Typ,1,BuiltIn,2007,Fin,3,668,TA,Y,100,18,0,0,0,0,1,2008,214000
120,RM,4435,Reg,Lvl,Inside,CollgCr,Norm,TwnhsE,1Story,6,5,2004,2004,BrkFace,169,TA,Gd,TA,Mn,GLQ,662,Unf,0,186,848,Y,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,1,Attchd,2004,RFn,2,420,TA,Y,140,0,0,0,0,0,5,2006,155900
60,RL,9430,Reg,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1999,1999,BrkFace,673,TA,Gd,TA,Mn,GLQ,1163,Unf,0,89,1252,Y,1268,1097,0,2365,1,0,2,1,3,1,Gd,8,Typ,1,Attchd,1999,RFn,3,856,TA,Y,0,128,0,0,180,0,7,2009,337000
60,RL,12203,IR1,Lvl,Corner,NoRidge,Norm,1Fam,2Story,8,5,1998,1999,BrkFace,975,TA,Gd,TA,No,GLQ,854,Unf,0,371,1225,Y,1276,1336,0,2612,1,0,2,1,4,1,Gd,8,Typ,1,Attchd,1998,Fin,3,676,TA,Y,250,0,0,0,0,0,7,2009,336000
50,RM,10800,Reg,Lvl,Inside,OldTown,Artery,1Fam,1.5Fin,5,6,1915,1950,None,0,Gd,Fa,TA,No,LwQ,686,Unf,0,0,686,Y,966,686,0,1652,1,0,2,0,4,1,TA,7,Typ,0,Detchd,1961,Unf,1,416,TA,Y,0,0,196,0,0,0,6,2010,139000
20,RL,9353,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,5,1970,1970,None,0,TA,TA,TA,No,Unf,0,Unf,0,864,864,Y,864,0,0,864,0,0,1,0,3,1,TA,5,Typ,0,Attchd,1972,Unf,1,280,TA,Y,0,0,0,0,0,0,7,2006,116050
20,RM,6000,Reg,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,5,1948,1950,None,0,TA,TA,TA,No,ALQ,104,BLQ,169,516,789,Y,789,0,0,789,0,0,1,0,2,1,TA,5,Typ,0,Detchd,1948,Unf,1,250,TA,Y,0,0,0,0,0,0,4,2008,115000
60,RL,8199,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2005,2005,None,0,TA,Gd,TA,Av,GLQ,648,Unf,0,80,728,Y,728,728,0,1456,1,0,2,1,3,1,Gd,7,Typ,1,Attchd,2005,Fin,2,410,TA,Y,36,18,0,0,0,0,10,2008,189000
20,RH,8400,Reg,Lvl,Inside,SawyerW,Feedr,1Fam,1Story,4,4,1950,1950,None,0,Fa,TA,Fa,No,Unf,0,Unf,0,721,721,Y,841,0,0,841,0,0,1,0,2,1,TA,4,Typ,0,CarPort,1950,Unf,1,294,TA,N,250,0,24,0,0,0,9,2009,82000
120,RM,3072,Reg,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2004,2004,BrkFace,18,TA,Gd,TA,No,Unf,0,Unf,0,1375,1375,Y,1414,0,0,1414,0,0,2,0,2,1,Gd,6,Typ,1,Attchd,2004,Fin,2,398,TA,Y,144,20,0,0,0,0,5,2006,178740
90,RL,11070,Reg,Lvl,Inside,Mitchel,Norm,Duplex,1Story,7,5,1988,1989,BrkFace,70,TA,TA,TA,No,Unf,0,Unf,0,1907,1907,Y,1959,0,0,1959,0,0,3,0,5,2,TA,9,Typ,0,2Types,1989,Unf,3,766,TA,Y,0,0,0,0,0,0,7,2006,171000
30,RM,6000,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1Story,5,7,1921,1950,None,0,TA,TA,TA,No,LwQ,616,Unf,0,0,616,Y,616,0,0,616,0,0,1,0,2,1,TA,4,Typ,0,Detchd,1921,Unf,1,205,TA,Y,0,0,129,0,0,0,6,2006,89000
160,FV,2572,Reg,Lvl,FR2,Somerst,Norm,Twnhs,2Story,7,5,1999,1999,None,0,TA,Gd,TA,No,ALQ,604,Unf,0,92,696,Y,696,720,0,1416,1,0,2,1,3,1,Gd,6,Typ,0,Detchd,1999,Unf,2,484,TA,Y,0,44,0,0,0,0,5,2010,155000
85,RL,8445,Reg,Lvl,Corner,CollgCr,Norm,1Fam,SFoyer,5,7,1972,2007,None,0,TA,Gd,TA,Av,GLQ,656,Unf,0,112,768,Y,768,0,0,768,1,0,1,0,2,1,TA,5,Typ,0,Detchd,1988,Unf,2,396,TA,Y,58,0,0,0,0,0,3,2009,133000
80,RL,19296,Reg,Lvl,Corner,NAmes,Artery,1Fam,SLvl,6,5,1962,1962,BrkFace,399,TA,TA,TA,Gd,Rec,672,ALQ,690,0,1362,Y,1382,0,0,1382,1,0,1,0,3,1,TA,6,Typ,1,Attchd,1991,Unf,2,884,TA,Y,0,0,252,0,0,0,5,2009,176000
20,RL,11400,Reg,Lvl,Inside,NoRidge,Norm,1Fam,1Story,10,5,2001,2002,BrkFace,705,TA,Ex,TA,Gd,GLQ,1282,Unf,0,1351,2633,Y,2633,0,0,2633,1,0,2,1,2,1,Ex,8,Typ,2,Attchd,2001,RFn,3,804,TA,Y,314,140,0,0,0,0,3,2007,466500
60,RL,11700,Reg,Lvl,Inside,NWAmes,RRAn,1Fam,2Story,6,6,1968,1968,None,0,TA,TA,TA,No,Rec,298,Unf,0,429,727,Y,829,727,0,1556,0,0,1,1,4,1,TA,8,Typ,0,Attchd,1968,Unf,2,441,TA,Y,0,0,0,0,0,0,5,2009,154000
20,RL,8814,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2005,2007,BrkFace,80,TA,Gd,TA,No,GLQ,925,Unf,0,349,1274,Y,1274,0,0,1274,1,0,2,0,3,1,Gd,6,Typ,0,Attchd,2005,RFn,2,508,TA,Y,264,98,0,0,0,0,1,2007,203000
50,RM,6120,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,4,7,1935,1995,None,0,TA,TA,TA,No,Unf,0,Unf,0,884,884,Y,989,584,0,1573,0,0,1,0,3,1,Gd,6,Typ,0,Detchd,1935,Unf,1,240,TA,Y,0,0,54,0,120,0,7,2009,133000
60,RL,11228,IR2,Lvl,CulDSac,SawyerW,Norm,1Fam,2Story,7,5,1993,1993,None,0,TA,Gd,TA,No,BLQ,50,GLQ,531,499,1080,Y,1080,1017,0,2097,0,1,2,1,3,1,Gd,9,Typ,1,Attchd,1993,Unf,3,678,TA,Y,196,187,0,0,0,0,12,2008,228000
20,RL,12137,IR2,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,7,5,1998,1998,BrkFace,442,TA,Gd,TA,No,Unf,0,Unf,0,1649,1649,Y,1661,0,0,1661,0,0,2,0,3,1,Gd,6,Typ,0,Attchd,1998,RFn,2,598,TA,Y,0,34,0,0,0,0,5,2010,224900
20,RL,12692,IR1,Lvl,Inside,NoRidge,Norm,1Fam,1Story,8,5,1992,1993,None,0,TA,Gd,TA,No,GLQ,1231,Unf,0,1969,3200,Y,3228,0,0,3228,1,0,3,0,4,1,Gd,10,Typ,1,Attchd,1992,RFn,2,546,TA,Y,264,75,291,0,0,0,5,2007,430000
30,RL,5825,IR1,Lvl,Inside,BrkSide,Norm,1Fam,1Story,4,5,1926,1953,BrkFace,108,Gd,Fa,TA,Mn,Unf,0,Unf,0,600,600,Y,747,0,0,747,0,0,1,0,1,1,TA,5,Typ,0,Detchd,1953,Unf,2,528,TA,Y,0,0,32,0,0,0,6,2006,79900
20,RL,8872,Reg,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,8,1965,2008,BrkFace,300,TA,TA,TA,No,ALQ,595,Unf,0,317,912,Y,912,0,0,912,1,0,1,0,2,1,Gd,5,Typ,0,Detchd,1992,Unf,2,576,TA,Y,0,240,0,0,0,0,12,2008,147000
20,RL,12464,IR2,Low,Corner,CollgCr,Norm,1Fam,1Story,5,5,1996,1996,None,0,Gd,Gd,TA,No,GLQ,732,Unf,0,308,1040,Y,1040,0,0,1040,1,0,1,0,3,1,Gd,6,Typ,0,Detchd,2000,Unf,2,576,TA,Y,168,0,0,0,0,0,11,2009,152000
20,RL,53227,IR1,Low,CulDSac,ClearCr,Norm,1Fam,1Story,4,6,1954,1994,None,0,TA,Gd,TA,Gd,BLQ,1116,Unf,0,248,1364,Y,1663,0,0,1663,1,0,1,0,2,1,Gd,6,Min1,2,Attchd,1954,Fin,2,529,TA,Y,224,137,0,0,0,0,3,2008,256000
20,RL,16381,IR1,Lvl,Inside,Crawfor,Norm,1Fam,1Story,6,5,1969,1969,BrkFace,312,Gd,TA,TA,Av,Rec,1110,Unf,0,734,1844,Y,1844,0,0,1844,1,0,2,0,3,1,Gd,7,Typ,1,Attchd,1969,RFn,2,540,TA,Y,0,73,216,0,0,0,12,2006,223000
20,RL,36500,IR1,Low,Inside,ClearCr,Norm,1Fam,1Story,5,5,1964,1964,BrkCmn,621,Gd,TA,TA,Av,Rec,812,Unf,0,812,1624,Y,1582,0,0,1582,0,1,2,0,4,1,TA,7,Typ,0,Attchd,1964,Unf,2,390,TA,N,168,198,0,0,0,0,6,2006,190000
20,RL,9196,IR1,Lvl,Inside,Mitchel,Norm,1Fam,1Story,7,5,2003,2003,None,0,TA,Ex,TA,No,Unf,0,Unf,0,1560,1560,Y,1560,0,0,1560,0,0,2,0,3,1,Gd,7,Typ,0,Attchd,2003,Fin,2,573,TA,Y,100,150,0,0,0,0,4,2010,201000
20,RL,9937,Reg,Lvl,Corner,Edwards,Norm,1Fam,1Story,5,7,1964,1999,None,0,Gd,TA,TA,No,BLQ,637,Unf,0,849,1486,Y,1486,0,0,1486,1,0,1,0,3,1,TA,7,Typ,0,Detchd,1968,Fin,2,480,TA,Y,0,0,0,0,0,0,3,2009,167000
60,RL,9554,IR1,Lvl,Inside,SawyerW,Norm,1Fam,2Story,8,5,1993,1994,BrkFace,125,TA,Gd,TA,No,GLQ,380,Unf,0,397,777,Y,1065,846,0,1911,0,0,2,1,3,1,Gd,8,Typ,1,Attchd,1993,RFn,2,471,TA,Y,182,81,0,0,0,0,9,2006,215000
20,RL,11645,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2005,2005,None,0,TA,Gd,TA,Av,GLQ,1300,Unf,0,434,1734,Y,1734,0,0,1734,1,0,2,0,3,1,Gd,7,Typ,0,Attchd,2005,Fin,2,660,TA,Y,160,24,0,0,0,0,1,2006,260000
